shipment_id,order_date,origin_city,destination_city,carrier,distance_km,weight_kg,delivery_time_days,shipping_cost_inr,status,cost_per_km,order_month,is_delayed,distance_km_minmax,weight_kg_minmax,shipping_cost_inr_minmax,delivery_time_days_minmax,distance_km_zscore,weight_kg_zscore,shipping_cost_inr_zscore,delivery_time_days_zscore
SHP10526,2024-05-06,Delhi,Chennai,Blue Dart,803.42,17.01,4.15,4476.29,Delivered,5.57,5,0,0.5485,0.4207,0.5918,0.6012,0.5119,0.1264,0.7142,1.1421
SHP10876,2024-04-13,Chennai,Pune,Delhivery,840.66,21.73,3.55,4701.24,Delayed,5.59,4,1,0.5744,0.5396,0.6225,0.5024,0.6376,0.5961,0.863,0.7029
SHP10840,2024-07-06,Jaipur,Chennai,DHL,495.86,13.575,2.55,2567.59,Cancelled,5.18,7,0,0.3345,0.3342,0.3319,0.3377,-0.5256,-0.2155,-0.5484,-0.029
SHP10208,2024-07-11,Pune,Hyderabad,UPS,666.14,20.31,2.06,4025.34,Delivered,6.04,7,0,0.453,0.5038,0.5304,0.2569,0.0488,0.4548,0.4159,-0.3876
SHP10440,2024-11-24,Kolkata,Mumbai,UPS,986.54,12.51,4.3,5838.01,In Transit,5.92,11,0,0.6759,0.3074,0.7773,0.6259,1.1297,-0.3215,1.6149,1.2519
SHP10131,2024-10-16,Jaipur,Bengaluru,DHL,897.26,15.16,1.46,4715.07,Returned,5.25,10,1,0.6138,0.3742,0.6244,0.1581,0.8285,-0.0578,0.8721,-0.8267
SHP10380,2024-06-07,Kolkata,Chennai,Delhivery,920.0,7.15,3.05,4015.49,In Transit,4.36,6,0,0.6296,0.1725,0.5291,0.42,0.9052,-0.8549,0.4094,0.337
SHP10174,2024-05-18,Delhi,Nagpur,Delhivery,346.19,14.68,1.99,1561.63,Delivered,4.51,5,0,0.2304,0.3621,0.1949,0.2454,-1.0306,-0.1055,-1.2138,-0.4388
SHP10533,2024-02-13,Mumbai,Ahmedabad,UPS,806.96,25.01,2.24,4223.57,Delivered,5.23,2,0,0.551,0.6222,0.5574,0.2866,0.5239,0.9225,0.547,-0.2558
SHP10270,2024-07-20,Nagpur,Hyderabad,DHL,523.23,13.575,2.07,3300.9300000000003,Delivered,6.31,7,0,0.3536,0.3342,0.4318,0.2586,-0.4333,-0.2155,-0.0633,-0.3803
SHP10407,2024-09-07,Bengaluru,Nagpur,UPS,940.27,10.29,4.12,4912.99,Delivered,5.23,9,0,0.6437,0.2515,0.6513,0.5963,0.9736,-0.5424,1.003,1.1201
SHP10737,2024-01-04,Ahmedabad,Delhi,DHL,574.02,13.575,1.85,3447.31,Delivered,6.01,1,0,0.3889,0.3342,0.4517,0.2224,-0.262,-0.2155,0.0335,-0.5413
SHP10123,2024-06-16,Kolkata,Bengaluru,Delhivery,739.25,24.75,2.24,3059.25,Delivered,4.14,6,0,0.5039,0.6156,0.3989,0.2866,0.2955,0.8966,-0.2232,-0.2558
SHP10138,2024-07-06,Hyderabad,Chennai,Blue Dart,497.87,9.53,2.91,3088.0,Delivered,6.2,7,0,0.3359,0.2324,0.4028,0.397,-0.5189,-0.618,-0.2042,0.2345
SHP10051,2024-06-03,Hyderabad,Ahmedabad,Blue Dart,1059.16,24.88,1.27,6865.19,Delayed,6.48,6,1,0.7264,0.6189,0.9172,0.1268,1.3747,0.9096,2.2944,-0.9658
SHP10624,2024-05-07,Mumbai,Chennai,FedEx,151.74,10.0,0.89,3300.9300000000003,Delivered,21.75,5,0,0.0951,0.2442,0.4318,0.0642,-1.6866,-0.5713,-0.0633,-1.2439
SHP10275,2024-04-24,Pune,Bengaluru,DHL,607.58,13.575,3.47,2558.25,Delivered,4.21,4,0,0.4123,0.3342,0.3306,0.4892,-0.1487,-0.2155,-0.5546,0.6444
SHP10980,2024-09-30,Pune,Chennai,DHL,962.71,20.82,4.25,3906.51,Delivered,4.06,9,0,0.6593,0.5167,0.5142,0.6177,1.0493,0.5055,0.3373,1.2153
SHP10342,2024-01-29,Mumbai,Hyderabad,FedEx,474.83,13.25,1.62,3086.67,Delivered,6.5,1,0,0.3199,0.3261,0.4026,0.1845,-0.5966,-0.2478,-0.205,-0.7096
SHP10256,2024-10-25,Pune,Chennai,FedEx,974.71,8.48,4.14,5755.67,Delivered,5.91,10,0,0.6677,0.206,0.7661,0.5995,1.0898,-0.7225,1.5605,1.1348
SHP10182,2024-05-26,Kolkata,Mumbai,Blue Dart,732.15,10.46,2.6,3097.24,Delivered,4.23,5,0,0.4989,0.2558,0.404,0.3459,0.2715,-0.5255,-0.1981,0.0076
SHP10617,2024-04-03,Ahmedabad,Pune,FedEx,1193.61,7.43,4.44,6632.99,Delivered,5.56,4,0,0.82,0.1795,0.8855,0.649,1.8283,-0.827,2.1408,1.3543
SHP10300,2024-02-24,Chennai,Delhi,Blue Dart,705.31,40.01625,3.13,3208.27,Delivered,4.55,2,0,0.4803,1.0,0.4191,0.4332,0.181,2.4159,-0.1246,0.3955
SHP10690,2024-01-27,Kolkata,Nagpur,FedEx,754.87,9.11,3.27,2750.79,Delivered,3.64,1,0,0.5147,0.2218,0.3568,0.4562,0.3482,-0.6598,-0.4272,0.498
SHP10927,2024-09-30,Kolkata,Jaipur,Delhivery,562.08,38.9,1.87,3587.98,Delivered,6.38,9,0,0.3806,0.9719,0.4709,0.2257,-0.3022,2.3049,0.1266,-0.5266
SHP10240,2024-01-22,Mumbai,Nagpur,Delhivery,615.57,37.48,2.97,3949.06,In Transit,6.42,1,0,0.4178,0.9361,0.52,0.4068,-0.1218,2.1635,0.3654,0.2784
SHP10230,2024-10-30,Jaipur,Mumbai,UPS,839.38,25.09,2.08,3820.33,Delivered,4.55,10,0,0.5735,0.6242,0.5025,0.2602,0.6333,0.9305,0.2803,-0.3729
SHP10930,2024-10-10,Hyderabad,Chennai,Blue Dart,652.99,1.86,4.25,2733.72,Delayed,4.19,10,1,0.4439,0.0393,0.3545,0.6177,0.0045,-1.3814,-0.4385,1.2153
SHP10326,2024-12-15,Mumbai,Delhi,Blue Dart,955.09,18.75,6.05,4964.95,In Transit,5.2,12,0,0.654,0.4645,0.6584,0.9141,1.0236,0.2995,1.0374,2.5327
SHP10458,2024-12-16,Kolkata,Mumbai,UPS,333.13,16.9,2.37,1675.16,In Transit,5.03,12,0,0.2213,0.418,0.2104,0.308,-1.0746,0.1154,-1.1387,-0.1607
SHP10681,2024-11-11,Chennai,Pune,Blue Dart,1104.81,28.6,4.88,4892.44,Delivered,4.43,11,0,0.7582,0.7126,0.6485,0.7214,1.5287,1.2798,0.9894,1.6764
SHP10662,2024-06-08,Mumbai,Bengaluru,UPS,1031.32,10.42,2.68,4101.02,Delivered,3.98,6,0,0.7071,0.2548,0.5407,0.3591,1.2808,-0.5295,0.4659,0.0662
SHP10893,2024-09-14,Bengaluru,Kolkata,Delhivery,309.26,15.56,1.92,1356.24,Delivered,4.39,9,0,0.2047,0.3842,0.1669,0.2339,-1.1552,-0.0179,-1.3497,-0.49
SHP10465,2024-01-27,Chennai,Jaipur,DHL,1100.48,2.33,5.25,4127.83,Delivered,3.75,1,0,0.7552,0.0511,0.5444,0.7824,1.5141,-1.3346,0.4837,1.9472
SHP10163,2024-06-07,Nagpur,Bengaluru,Blue Dart,708.58,11.21,2.58,3066.06,Cancelled,4.33,6,0,0.4825,0.2747,0.3998,0.3426,0.192,-0.4509,-0.2187,-0.007
SHP10167,2024-02-04,Bengaluru,Kolkata,Delhivery,614.25,29.43,1.95,3148.12,In Transit,5.13,2,0,0.4169,0.7335,0.411,0.2388,-0.1262,1.3624,-0.1644,-0.4681
SHP10145,2024-12-01,Delhi,Chennai,Blue Dart,926.35,21.3,2.78,3862.76,Delivered,4.17,12,0,0.634,0.5288,0.5083,0.3755,0.9267,0.5533,0.3083,0.1394
SHP10206,2024-06-16,Chennai,Bengaluru,DHL,871.05,9.1,3.78,3960.89,In Transit,4.55,6,0,0.5956,0.2216,0.5216,0.5403,0.7401,-0.6608,0.3732,0.8713
SHP10500,2024-06-07,Kolkata,Ahmedabad,Delhivery,534.25,7.55,2.84,2188.88,Delivered,4.1,6,0,0.3612,0.1825,0.2803,0.3854,-0.3961,-0.8151,-0.7989,0.1833
SHP10188,2024-03-24,Nagpur,Pune,Delhivery,560.2,21.55,2.07,3415.15,Delivered,6.1,3,0,0.3793,0.535,0.4473,0.2586,-0.3086,0.5782,0.0122,-0.3803
SHP10324,2024-05-31,Bengaluru,Jaipur,FedEx,615.26,27.53,3.49,3850.2,Delivered,6.26,5,0,0.4176,0.6856,0.5066,0.4925,-0.1228,1.1733,0.3,0.659
SHP10657,2024-04-16,Mumbai,Delhi,FedEx,486.7,10.94,1.61,3126.3,Delivered,6.42,4,0,0.3282,0.2679,0.408,0.1828,-0.5565,-0.4777,-0.1788,-0.7169
SHP10872,2024-07-19,Hyderabad,Pune,DHL,667.15,13.52,2.545,4068.26,Delivered,6.1,7,0,0.4537,0.3329,0.5363,0.3368,0.0522,-0.221,0.4443,-0.0326
SHP10843,2024-02-22,Kolkata,Pune,FedEx,721.41,6.82,5.13,2891.2,Delivered,4.01,2,0,0.4915,0.1642,0.376,0.7626,0.2353,-0.8877,-0.3343,1.8593
SHP10863,2024-08-31,Hyderabad,Chennai,Blue Dart,591.57,19.94,2.66,3218.29,In Transit,5.44,8,0,0.4011,0.4945,0.4205,0.3558,-0.2028,0.418,-0.118,0.0516
SHP10860,2024-05-21,Pune,Bengaluru,DHL,1096.38,23.5,3.63,5285.53,Delivered,4.82,5,0,0.7523,0.5841,0.702,0.5155,1.5003,0.7722,1.2495,0.7615
SHP10910,2024-06-06,Mumbai,Delhi,UPS,1077.74,13.41,2.71,6530.19,Delivered,6.06,6,0,0.7394,0.3301,0.8715,0.364,1.4374,-0.2319,2.0728,0.0882
SHP10575,2024-01-05,Bengaluru,Hyderabad,DHL,558.82,10.22,2.62,3213.12,Delivered,5.75,1,0,0.3783,0.2498,0.4198,0.3492,-0.3132,-0.5494,-0.1214,0.0223
SHP10079,2024-07-20,Delhi,Pune,FedEx,653.62,15.54,2.67,4064.58,Delivered,6.22,7,0,0.4443,0.3837,0.5358,0.3574,0.0066,-0.0199,0.4418,0.0589
SHP10822,2024-08-10,Jaipur,Mumbai,DHL,926.74,8.55,2.18,5022.34,Delayed,5.42,8,1,0.6343,0.2077,0.6662,0.2767,0.928,-0.7156,1.0754,-0.2998
SHP10687,2024-04-16,Hyderabad,Jaipur,FedEx,996.47,13.01,3.62,5059.14,Cancelled,5.08,4,0,0.6828,0.32,0.6712,0.5139,1.1632,-0.2717,1.0997,0.7542
SHP10918,2024-07-13,Pune,Ahmedabad,Delhivery,477.09,9.37,1.42,2614.01,Delivered,5.48,7,0,0.3215,0.2284,0.3382,0.1515,-0.589,-0.634,-0.5177,-0.856
SHP10857,2024-08-13,Chennai,Delhi,UPS,654.73,20.01,2.92,3667.87,Delivered,5.6,8,0,0.4451,0.4963,0.4817,0.3986,0.0103,0.4249,0.1794,0.2419
SHP10229,2024-11-03,Ahmedabad,Mumbai,FedEx,691.46,11.42,3.37,3940.14,Cancelled,5.7,11,0,0.4706,0.28,0.5188,0.4727,0.1342,-0.43,0.3595,0.5712
SHP10723,2024-07-17,Ahmedabad,Hyderabad,UPS,776.3,3.56,4.01,3564.73,In Transit,4.59,7,0,0.5296,0.0821,0.4677,0.5781,0.4205,-1.2122,0.1112,1.0396
SHP10789,2024-10-24,Chennai,Jaipur,Delhivery,185.05,11.74,2.545,1224.24,Delivered,6.62,10,0,0.1183,0.288,0.149,0.3368,-1.5742,-0.3981,-1.437,-0.0326
SHP10100,2024-06-14,Kolkata,Bengaluru,DHL,718.84,22.46,2.545,4597.1,Returned,6.4,6,1,0.4897,0.558,0.6083,0.3368,0.2266,0.6687,0.7941,-0.0326
SHP10290,2024-12-03,Delhi,Pune,UPS,839.86,6.77,2.1,3500.34,Delayed,4.17,12,1,0.5739,0.1629,0.4589,0.2635,0.6349,-0.8927,0.0686,-0.3583
SHP10444,2024-09-29,Bengaluru,Ahmedabad,Blue Dart,743.76,18.86,2.59,4008.46,Returned,5.39,9,1,0.507,0.4673,0.5281,0.3442,0.3107,0.3105,0.4047,0.0003
SHP10961,2024-08-20,Mumbai,Bengaluru,Blue Dart,646.91,25.48,2.55,4192.85,Delivered,6.48,8,0,0.4396,0.634,0.5532,0.3377,-0.0161,0.9693,0.5267,-0.029
SHP10053,2024-01-16,Jaipur,Ahmedabad,Blue Dart,358.96,6.11,2.84,1677.03,In Transit,4.67,1,0,0.2393,0.1463,0.2106,0.3854,-0.9875,-0.9584,-1.1375,0.1833
SHP10739,2024-11-04,Bengaluru,Chennai,FedEx,576.48,13.85,2.545,2743.41,Delivered,4.76,11,0,0.3906,0.3412,0.3558,0.3368,-0.2537,-0.1881,-0.4321,-0.0326
SHP10391,2024-10-01,Ahmedabad,Delhi,Delhivery,677.46,1.84,2.3,3136.45,Cancelled,4.63,10,0,0.4609,0.0388,0.4094,0.2965,0.087,-1.3834,-0.1721,-0.2119
SHP10977,2024-02-04,Hyderabad,Chennai,Delhivery,689.52,10.69,2.545,4004.75,Cancelled,5.81,2,0,0.4693,0.2616,0.5276,0.3368,0.1277,-0.5026,0.4023,-0.0326
SHP10666,2024-05-13,Jaipur,Kolkata,FedEx,438.44,30.9,2.545,1896.75,Delivered,4.33,5,0,0.2946,0.7705,0.2405,0.3368,-0.7194,1.5087,-0.9922,-0.0326
SHP10251,2024-04-25,Pune,Kolkata,Delhivery,878.64,10.64,3.73,4012.43,Delivered,4.57,4,0,0.6008,0.2603,0.5287,0.532,0.7657,-0.5076,0.4073,0.8347
SHP10499,2024-10-08,Delhi,Bengaluru,Delhivery,706.14,28.61,4.32,3336.73,Delivered,4.73,10,0,0.4808,0.7128,0.4366,0.6292,0.1838,1.2808,-0.0396,1.2665
SHP10475,2024-05-28,Kolkata,Bengaluru,DHL,463.58,7.69,0.5,2241.59,Delivered,4.84,5,0,0.3121,0.1861,0.2875,0.0,-0.6345,-0.8012,-0.764,-1.5293
SHP10670,2024-04-02,Mumbai,Kolkata,DHL,15.0,4.99,1.74,3300.9300000000003,Delivered,220.06,4,0,0.0,0.1181,0.4318,0.2042,-2.1479,-1.0699,-0.0633,-0.6218
SHP10044,2024-02-04,Mumbai,Delhi,UPS,610.67,13.575,1.91,3666.54,Delayed,6.0,2,1,0.4144,0.3342,0.4816,0.2322,-0.1383,-0.2155,0.1785,-0.4974
SHP10113,2024-04-28,Jaipur,Bengaluru,FedEx,902.07,35.35,3.37,4301.39,Delivered,4.77,4,0,0.6171,0.8825,0.568,0.4727,0.8447,1.9516,0.5985,0.5712
SHP10211,2024-06-23,Nagpur,Hyderabad,Blue Dart,956.72,23.08,3.2,5695.13,Delayed,5.95,6,1,0.6552,0.5736,0.7578,0.4447,1.0291,0.7304,1.5204,0.4468
SHP10620,2024-08-29,Delhi,Ahmedabad,FedEx,505.05,9.31,2.96,1898.34,In Transit,3.76,8,0,0.3409,0.2269,0.2408,0.4052,-0.4946,-0.6399,-0.9911,0.2711
SHP10169,2024-04-01,Nagpur,Mumbai,DHL,717.19,13.35,2.78,4577.76,Delivered,6.38,4,0,0.4885,0.3286,0.6057,0.3755,0.221,-0.2379,0.7813,0.1394
SHP10591,2024-10-31,Pune,Ahmedabad,DHL,710.7,6.59,3.77,3020.67,Delivered,4.25,10,0,0.484,0.1584,0.3936,0.5386,0.1991,-0.9106,-0.2487,0.864
SHP10984,2024-11-13,Hyderabad,Chennai,DHL,676.1,4.29,1.21,3469.42,Delivered,5.13,11,0,0.4599,0.1005,0.4547,0.1169,0.0824,-1.1395,0.0481,-1.0097
SHP10596,2024-03-06,Kolkata,Jaipur,FedEx,634.71,12.72,2.91,2710.37,Delivered,4.27,3,0,0.4311,0.3127,0.3513,0.397,-0.0572,-0.3006,-0.454,0.2345
SHP10520,2024-11-15,Chennai,Hyderabad,Delhivery,653.92,3.61,3.03,3420.43,Delivered,5.23,11,0,0.4445,0.0833,0.448,0.4167,0.0076,-1.2072,0.0157,0.3224
SHP10032,2024-08-20,Kolkata,Chennai,FedEx,669.96,7.35,3.46,3874.56,Delivered,5.78,8,0,0.4557,0.1775,0.5099,0.4875,0.0617,-0.835,0.3161,0.6371
SHP10611,2024-01-08,Kolkata,Bengaluru,Delhivery,1081.98,17.78,4.03,5804.44,In Transit,5.36,1,0,0.7423,0.4401,0.7727,0.5814,1.4517,0.203,1.5927,1.0543
SHP10109,2024-11-16,Nagpur,Delhi,DHL,590.93,4.82,1.45,2374.44,Delivered,4.02,11,0,0.4007,0.1138,0.3056,0.1565,-0.2049,-1.0868,-0.6762,-0.834
SHP10136,2024-08-29,Kolkata,Pune,FedEx,1452.3899999999999,11.24,6.29,7356.92,Returned,5.07,8,1,1.0,0.2755,0.9841,0.9537,2.7013,-0.4479,2.6197,2.7083
SHP10330,2024-11-25,Mumbai,Jaipur,DHL,538.89,17.19,1.28,2992.49,Delivered,5.55,11,0,0.3645,0.4253,0.3898,0.1285,-0.3805,0.1443,-0.2673,-0.9585
SHP10222,2024-09-09,Ahmedabad,Mumbai,FedEx,350.26,13.72,1.22,1991.92,Delivered,5.69,9,0,0.2332,0.3379,0.2535,0.1186,-1.0168,-0.2011,-0.9292,-1.0024
SHP10028,2024-03-28,Jaipur,Bengaluru,FedEx,421.08,4.83,2.16,1687.51,Cancelled,4.01,3,0,0.2825,0.1141,0.212,0.2734,-0.7779,-1.0858,-1.1306,-0.3144
SHP10287,2024-06-25,Hyderabad,Mumbai,DHL,944.2,26.08,3.67,5822.07,Returned,6.17,6,1,0.6464,0.6491,0.7751,0.5221,0.9869,1.029,1.6044,0.7908
SHP10722,2024-08-01,Mumbai,Delhi,UPS,488.55,13.53,1.53,2462.23,Delivered,5.04,8,0,0.3295,0.3331,0.3175,0.1697,-0.5503,-0.22,-0.6181,-0.7755
SHP10055,2024-09-28,Mumbai,Delhi,DHL,144.06,13.575,0.5,849.54,Delivered,5.9,9,0,0.0898,0.3342,0.0979,0.0,-1.7125,-0.2155,-1.6849,-1.5293
SHP10987,2024-01-13,Chennai,Bengaluru,Delhivery,15.0,11.42,0.5,236.85,Delivered,15.79,1,0,0.0,0.28,0.0145,0.0,-2.1479,-0.43,-2.0901,-1.5293
SHP10895,2024-03-06,Nagpur,Ahmedabad,FedEx,980.83,13.575,5.39,5814.93,Delivered,5.93,3,0,0.6719,0.3342,0.7741,0.8054,1.1105,-0.2155,1.5997,2.0496
SHP10916,2024-01-07,Nagpur,Kolkata,UPS,785.61,9.1,3.02,4735.31,Delivered,6.03,1,0,0.5361,0.2216,0.6271,0.4151,0.4519,-0.6608,0.8855,0.315
SHP10048,2024-12-17,Kolkata,Hyderabad,UPS,564.69,15.34,3.32,2882.92,Delivered,5.11,12,0,0.3824,0.3787,0.3748,0.4645,-0.2934,-0.0398,-0.3398,0.5346
SHP10919,2024-12-10,Hyderabad,Mumbai,UPS,531.74,17.21,0.5,2505.92,Delivered,4.71,12,0,0.3595,0.4258,0.3235,0.0,-0.4046,0.1463,-0.5892,-1.5293
SHP10991,2024-12-17,Bengaluru,Hyderabad,DHL,247.68,17.74,1.34,1568.75,Delivered,6.33,12,0,0.1619,0.4391,0.1959,0.1384,-1.3629,0.199,-1.2091,-0.9145
SHP10642,2024-01-25,Bengaluru,Ahmedabad,Blue Dart,721.88,34.41,1.1,3848.4,Cancelled,5.33,1,0,0.4918,0.8588,0.5063,0.0988,0.2369,1.858,0.2988,-1.0902
SHP10545,2024-05-10,Kolkata,Bengaluru,FedEx,555.01,10.91,1.55,2873.57,Delivered,5.18,5,0,0.3757,0.2671,0.3736,0.1729,-0.3261,-0.4807,-0.346,-0.7608
SHP10477,2024-10-13,Bengaluru,Hyderabad,Delhivery,730.51,22.31,2.57,3245.26,Delayed,4.44,10,1,0.4978,0.5542,0.4242,0.341,0.266,0.6538,-0.1001,-0.0143
SHP10547,2024-06-14,Ahmedabad,Jaipur,DHL,781.23,29.53,2.81,4078.87,In Transit,5.22,6,0,0.5331,0.736,0.5377,0.3805,0.4371,1.3723,0.4513,0.1613
SHP10063,2024-09-12,Bengaluru,Mumbai,DHL,465.81,34.64,2.13,2780.8,Delivered,5.97,9,0,0.3136,0.8646,0.3609,0.2685,-0.627,1.8809,-0.4074,-0.3363
SHP10413,2024-09-04,Ahmedabad,Jaipur,Blue Dart,402.61,13.575,1.1,2036.3,In Transit,5.06,9,0,0.2697,0.3342,0.2595,0.0988,-0.8402,-0.2155,-0.8998,-1.0902
SHP10384,2024-11-16,Kolkata,Jaipur,FedEx,551.18,13.78,1.73,3244.6,In Transit,5.89,11,0,0.373,0.3394,0.4241,0.2026,-0.339,-0.1951,-0.1006,-0.6291
SHP10904,2024-03-11,Kolkata,Mumbai,FedEx,1134.13,27.45,5.89,5368.01,Delivered,4.73,3,0,0.7786,0.6836,0.7133,0.8878,1.6276,1.1653,1.304,2.4156
SHP10322,2024-10-22,Pune,Ahmedabad,DHL,883.04,2.16,4.16,3220.69,Delivered,3.65,10,0,0.6039,0.0468,0.4208,0.6028,0.7805,-1.3515,-0.1164,1.1494
SHP10451,2024-11-15,Bengaluru,Nagpur,UPS,419.41,10.94,2.27,2655.36,Delivered,6.33,11,0,0.2814,0.2679,0.3438,0.2915,-0.7836,-0.4777,-0.4903,-0.2339
SHP10909,2024-04-22,Hyderabad,Chennai,UPS,712.14,17.49,0.61,3209.2,Delivered,4.51,4,0,0.485,0.4328,0.4193,0.0181,0.204,0.1741,-0.124,-1.4488
SHP10234,2024-06-04,Jaipur,Mumbai,Delhivery,1060.64,13.92,3.95,5037.85,Delivered,4.75,6,0,0.7275,0.3429,0.6683,0.5683,1.3797,-0.1812,1.0856,0.9957
SHP10656,2024-09-25,Chennai,Nagpur,FedEx,1428.06,34.76,5.88,7473.45125,Delivered,5.23,9,0,0.9831,0.8677,1.0,0.8861,2.6192,1.8928,2.6967,2.4083
SHP10557,2024-07-06,Pune,Hyderabad,Blue Dart,469.79,20.4,1.39,1966.47,In Transit,4.19,7,0,0.3164,0.5061,0.25,0.1466,-0.6136,0.4637,-0.946,-0.8779
SHP10462,2024-05-29,Pune,Ahmedabad,Delhivery,272.9,21.15,0.86,1662.23,Delivered,6.09,5,0,0.1794,0.525,0.2086,0.0593,-1.2778,0.5384,-1.1473,-1.2659
SHP10424,2024-11-25,Jaipur,Mumbai,FedEx,224.9,13.575,1.3,3300.9300000000003,Returned,14.68,11,1,0.146,0.3342,0.4318,0.1318,-1.4398,-0.2155,-0.0633,-0.9438
SHP10894,2024-07-07,Mumbai,Bengaluru,DHL,154.94,14.76,1.15,3300.9300000000003,Cancelled,21.3,7,0,0.0974,0.3641,0.4318,0.1071,-1.6758,-0.0976,-0.0633,-1.0536
SHP10303,2024-04-26,Ahmedabad,Chennai,DHL,1076.69,15.63,5.69,5171.47,Delayed,4.8,4,1,0.7386,0.386,0.6865,0.8548,1.4338,-0.011,1.174,2.2692
SHP10899,2024-04-02,Mumbai,Bengaluru,FedEx,797.98,40.01625,4.95,4163.59,Delivered,5.22,4,0,0.5447,1.0,0.5492,0.733,0.4936,2.4159,0.5073,1.7276
SHP10689,2024-01-16,Hyderabad,Nagpur,Blue Dart,506.84,27.39,2.7,3333.58,Returned,6.58,1,1,0.3422,0.6821,0.4362,0.3624,-0.4886,1.1594,-0.0417,0.0808
SHP10219,2024-04-29,Hyderabad,Chennai,Delhivery,1040.35,21.0,6.571249999999999,6567.61,Delivered,6.31,4,0,0.7133,0.5212,0.8766,1.0,1.3112,0.5234,2.0975,2.9142
SHP10884,2024-03-05,Ahmedabad,Hyderabad,UPS,389.53,23.28,2.11,2058.49,Delivered,5.28,3,0,0.2606,0.5786,0.2626,0.2652,-0.8844,0.7504,-0.8852,-0.351
SHP10296,2024-12-11,Hyderabad,Nagpur,UPS,923.65,7.18,3.05,5235.72,Delivered,5.67,12,0,0.6322,0.1732,0.6953,0.42,0.9176,-0.8519,1.2165,0.337
SHP10021,2024-04-07,Ahmedabad,Hyderabad,DHL,924.77,3.79,4.19,4210.88,Delivered,4.55,4,0,0.6329,0.0879,0.5557,0.6078,0.9213,-1.1893,0.5386,1.1714
SHP10760,2024-03-28,Mumbai,Delhi,UPS,467.03,15.86,1.07,2361.72,Delivered,5.06,3,0,0.3145,0.3918,0.3039,0.0939,-0.6229,0.0119,-0.6846,-1.1122
SHP10420,2024-08-08,Pune,Ahmedabad,DHL,1076.01,1.93,2.545,6084.48,Delivered,5.65,8,0,0.7382,0.041,0.8108,0.3368,1.4316,-1.3744,1.778,-0.0326
SHP10325,2024-02-19,Delhi,Bengaluru,FedEx,778.69,10.1,2.545,3294.41,In Transit,4.23,2,0,0.5313,0.2468,0.4309,0.3368,0.4285,-0.5613,-0.0676,-0.0326
SHP10199,2024-04-21,Delhi,Mumbai,Blue Dart,721.52,12.44,2.65,3160.08,Delivered,4.38,4,0,0.4915,0.3057,0.4126,0.3541,0.2356,-0.3284,-0.1565,0.0442
SHP10450,2024-06-21,Delhi,Chennai,FedEx,749.94,1.16,3.1,2780.39,Delivered,3.71,6,0,0.5113,0.0217,0.3609,0.4282,0.3315,-1.451,-0.4076,0.3736
SHP10137,2024-12-07,Nagpur,Hyderabad,UPS,924.78,12.24,2.41,3641.75,Delayed,3.94,12,1,0.6329,0.3006,0.4782,0.3146,0.9214,-0.3483,0.1621,-0.1314
SHP10536,2024-12-02,Nagpur,Kolkata,FedEx,794.09,13.575,3.28,3882.66,Delivered,4.89,12,0,0.542,0.3342,0.511,0.4579,0.4805,-0.2155,0.3215,0.5053
SHP10696,2024-12-26,Mumbai,Jaipur,DHL,976.13,12.28,3.77,5970.73,Delivered,6.12,12,0,0.6687,0.3016,0.7954,0.5386,1.0946,-0.3444,1.7027,0.864
SHP10717,2024-02-26,Bengaluru,Kolkata,Blue Dart,750.96,30.45,3.88,3969.48,Delivered,5.29,2,0,0.512,0.7591,0.5228,0.5567,0.335,1.4639,0.3789,0.9445
SHP10646,2024-09-18,Kolkata,Chennai,FedEx,837.36,40.01625,2.69,5475.66,Cancelled,6.54,9,0,0.5721,1.0,0.7279,0.3607,0.6264,2.4159,1.3752,0.0735
SHP10811,2024-01-29,Hyderabad,Bengaluru,Blue Dart,141.03,14.92,1.72,1014.21,Delivered,7.19,1,0,0.0877,0.3681,0.1203,0.2009,-1.7227,-0.0816,-1.5759,-0.6364
SHP10628,2024-02-19,Jaipur,Pune,Blue Dart,513.28,11.95,1.3,2652.42,Delivered,5.17,2,0,0.3467,0.2933,0.3434,0.1318,-0.4669,-0.3772,-0.4923,-0.9438
SHP10212,2024-10-04,Delhi,Chennai,FedEx,678.38,23.19,0.91,4560.33,Delivered,6.72,10,0,0.4615,0.5763,0.6033,0.0675,0.0901,0.7414,0.7698,-1.2293
SHP10976,2024-02-26,Nagpur,Chennai,DHL,1135.77,22.5,2.21,6410.44,Cancelled,5.64,2,0,0.7797,0.559,0.8552,0.2817,1.6332,0.6727,1.9936,-0.2778
SHP10949,2024-08-24,Hyderabad,Delhi,DHL,865.59,16.25,3.4,4573.91,Delivered,5.28,8,0,0.5918,0.4016,0.6051,0.4777,0.7217,0.0507,0.7787,0.5932
SHP10936,2024-11-20,Jaipur,Kolkata,FedEx,852.0,5.88,4.22,3903.94,Delivered,4.58,11,0,0.5823,0.1405,0.5139,0.6127,0.6758,-0.9813,0.3356,1.1933
SHP10505,2024-05-04,Hyderabad,Ahmedabad,DHL,218.37,18.15,0.5,1206.25,In Transit,5.52,5,0,0.1415,0.4494,0.1465,0.0,-1.4618,0.2398,-1.4489,-1.5293
SHP10828,2024-01-08,Pune,Chennai,DHL,719.67,2.65,2.75,4319.71,Delivered,6.0,1,0,0.4902,0.0592,0.5705,0.3706,0.2294,-1.3027,0.6106,0.1174
